Gene symbol	VALUE
XLOC_005927	0.07086189
XLOC_002420	0.07237258
EPHA7	0.073901944
Q8IWW8	1.2075511
XLOC_006548	0.07690871
CCDC111	-0.19861981
XLOC_l2_009833	0.07991506
ZSWIM3	0.24745181
CENPA	-0.09527205
CWC27	-0.3773078
DEFB136	0.5117627
PHF8	-0.23180054
Q8IVV4	2.5032058
CAD	-0.41669556
FAM72A	-0.6869879
KRT72	-0.03128048
XLOC_008259	0.5507369
RPLP2	0.050960604
XLOC_012002	1.2540245
TDRD10	0.102501824
XLOC_002860	-0.6935262
LOC100507547	-1.5793138
TMEM5	0.07858849
NELL1	0.11270213
CYP2G1P	1.28248
TERF1	-0.10856151
GSDMB	-0.3934536
COPS5	-0.2588645
NCOA6	-0.3746501
WDR65	-1.3359848
RNF219	-0.48706248
XLOC_l2_011636	0.12321129
XLOC_l2_009539	1.4632363
DCAF8L1	0.1265044
KLK14	1.8368486
C1orf180	1.7284586
LOC255654	0.87597275
COG1	-0.03499213
PTPN12	-0.47369766
CYTH4	-5.092545
CBX3	-0.44387814
XLOC_003863	0.56126064
LOC100506930	-0.92114365
	-1.3741713
DSTNP2	0.7948632
SNORA70	0.72730446
LOC441204	0.8866339
LOC100287366	0.1406811
FAAH	3.2774599
Q9H8W2	0.3257084
FLJ30375	0.14354405
VPS52	1.3886591
TSFM	0.50578016
GMPR2	0.25594038
TMEM87B	1.15654
MYOZ3	-2.5425587
SNORD114-31	-1.3463058
IGFL2	5.560269
XLOC_001289	0.2810042
XLOC_001540	0.15573543
DEFB109P1B	0.15668614
GLYATL3	0.15763867
XLOC_l2_005287	0.15860984
GCA	1.2189932
XLOC_004772	-3.3629725
XLOC_l2_000920	-2.6822312
MEPCE	0.88703537
CDC42	-0.15771383
NDST3	-2.4011016
XLOC_002585	0.16568111
RNF40	0.12726027
RPL34	-0.3370723
IDI2	0.17001794
XLOC_005517	-0.1677379
GPR144	0.5760836
GNAI3	0.82672584
KDM4C	1.706955
	-0.27620608
HOXA4	-1.8974166
CLASRP	-0.20041075
RALYL	-0.83313876
XLOC_l2_002469	0.18394336
RLTPR	-1.6001359
	-0.22794221
TTTY3	0.43816668
PPAPDC1B	0.95718473
XLOC_012338	-0.89218813
ITPK1-AS1	2.515593
XLOC_000293	0.19819306
THAP5	1.3738947
NPAT	0.24411206
ALB	-9.083615
	0.58139277
LOC100132526	-0.80567163
CCDC121	-1.0066676
CHSY3	-1.5279065
P2RY8	-5.1240706
STXBP6	2.5656257
DNAH10	0.89035606
LOC100128304	0.8775769
LOC152024	0.011457613
ARID2	-0.7130376
AZI2	0.6455761
SNORA54	-0.7516431
	-2.790107
XLOC_011329	-0.38132727
XLOC_007011	0.017440343
LOC648044	1.4061422
LOC151760	0.17365748
	0.747469
	0.16184045
NRSN2	0.46434495
XLOC_004063	-0.98271704
WWP2	1.4102243
	0.027201215
MYH13	4.444104
RNF34	0.06662941
XLOC_010896	0.03125478
ZNF750	-2.7979379
TRPM6	0.034024976
WNT5B	-3.2671204
PSMB11	-0.22176503
ZNF10	-0.54284525
BSG	-0.1960582
WNT9B	0.041257583
RNF213	-1.4138794
	-1.7615086
XLOC_011447	-0.5471886
XLOC_003203	6.596226
VSX2	-0.529111
STOM	-1.9427224
KIAA2018	0.5670539
XLOC_003782	0.88195986
FBLN7	-1.937554
NDUFA9	0.016243128
XLOC_005341	-6.7705793
XLOC_006521	0.06711116
	0.7865291
XLOC_014386	1.4881142
TRIM37	-1.3967543
	-0.12043002
DISC1	1.6670686
DDX28	0.14184006
SSPN	-2.7160294
	-0.09409908
UCP2	-4.1045175
SOX3	-4.5461354
XLOC_000832	0.08946131
XLOC_l2_008450	0.09088467
	0.0923018
XLOC_001280	0.64292437
ZNF224	0.24880706
LIMS3L	2.8720236
XLOC_l2_004611	-0.83950424
EBF1	-3.3597667
C22orf13	-0.26912877
EYA1	-1.4049338
LAT2	0.6093702
	0.10454068
LOC100507144	2.9999075
FLJ41130	-1.5341569
	0.16611864
USP18	1.8641566
XLOC_011213	0.11341598
	0.16682722
XLOC_l2_010976	0.11701223
	0.11819321
LINC00115	-1.3576422
PLTP	-2.7126799
LOC727869	-1.041861
	-0.7341718
	-1.1876919
SNORD19	1.540957
	0.13141662
C17orf50	0.5635119
PRKCE	1.1396484
SLC2A1	0.9770632
FARP1	-4.0543857
	0.02151495
OSGEP	-0.050758276
XLOC_l2_000894	0.14050092
LCE4A	0.14140634
XLOC_004848	-0.4801765
PALLD	0.7782688
LOC145837	1.1611348
C6orf223	2.5551226
LOC727916	0.05203332
SNORA36A	0.208158
XLOC_002236	0.60244197
ABCD4	0.31956768
Q2I700	1.2986171
KIAA1908	-1.5780507
DNAJB7	0.15464169
	-1.5372058
ANKRD30BP2	5.766035
C3orf23	1.2819476
GNAT1	0.15946795
	0.50998783
XLOC_000269	0.24718553
XLOC_002473	0.16246478
XLOC_010718	1.8310131
PSORS1C3	-0.49607033
XLOC_012832	0.16555125
RNF216	0.01710812
AGPS	-1.903553
CCDC104	-1.7269171
XLOC_013980	1.1024232
SFTPD	-0.61742127
NF1	0.86538506
ZNF345	-0.4103622
XLOC_l2_015033	1.103375
	0.702693
INTS9	-0.25678635
CASS4	-0.14061025
XLOC_000553	0.18368521
ACOX1	-1.3903923
AUH	0.01702603
	1.2100825
MCFD2	0.54548734
TRIM56	-0.25651923
NDUFV3	-0.2844266
XLOC_005633	0.1997688
MYL3	-0.8780197
MPP1	-5.3839192
C8orf86	0.20544338
LOC100130169	0.20745155
	0.20953114
SNAR-C4	0.489098
CORO1A	-0.7629729
XLOC_l2_001583	-0.6101798
XLOC_004839	-1.7767065
PRAMEF15	-1.0485862
ZNF671	-2.672279
MOCS3	0.5869075
VAV2	0.2934022
C12orf52	0.6076994
TNFRSF9	-1.4467678
XLOC_l2_002254	0.013290978
SLC45A3	0.9678116
XLOC_l2_012844	0.01527756
XLOC_008669	0.016221361
XLOC_011014	-1.2192369
LOC100128348	0.25398493
XLOC_008996	0.023064464
XLOC_000842	0.025568787
XLOC_008466	0.026853506
XLOC_001357	0.029470066
KIAA0509	-0.4668862
XLOC_001731	0.033570368
XLOC_l2_006789	0.036392476
XLOC_002663	0.03783882
XLOC_004361	-2.8447442
XLOC_005741	0.042104702
LOC149773	-4.2850413
GARNL3	0.45825666
OXER1	-2.825629
XLOC_013108	-0.4561424
PYGB	2.0761993
ENTPD2	2.0012465
XLOC_006821	0.058771614
TMSB10	1.083912
ZNF431	-0.8158459
FRA10AC1	0.9071016
VWDE	-5.2815657
PADI6	0.067985564
XLOC_011768	0.06948288
PEX7	2.1824255
XLOC_010342	0.07251979
GBA	-0.44061372
XLOC_001230	-4.5204535
	1.0961868
TSHR	0.081511885
CUL2	0.010643175
WFDC3	0.41669792
ARIH2	-0.120027564
ZNF283	0.1618901
XLOC_000928	0.090228416
XLOC_012419	0.0916457
OR6N2	0.093076915
XLOC_002418	0.09447191
STRADA	0.5333692
PKDREJ	1.7904955
MIAT	-0.07507607
	0.003451344
EPB41L4A-AS1	0.789383
XLOC_l2_000753	0.40235242
XLOC_010373	1.8791333
CCDC33	1.1469359
	0.51694375
LIMK2	1.1959974
LOC100130248	-0.8152528
EDDM3B	0.11164273
XLOC_l2_000941	0.6394342
	-0.8129993
SMC4	-0.910492
METTL8	0.27678394
AKAP17A	-0.22953129
XLOC_011282	0.12004624
DARS2	-0.5825672
BLOC1S3	1.0733107
FTX	0.90530074
TRAPPC9	-0.36602488
ALDH3B2	0.3536344
PIGM	1.0769501
LYPD1	-5.791917
NOL10	0.45613867
LOC100652951	-0.83584654
LOC100130811	0.13720037
LOC100128077	1.4115658
BANP	-0.24087426
CORIN	0.6581146
XLOC_007920	-0.93011975
LOC100422737	0.5674429
YRDC	0.7219258
KRT16P2	-1.2774205
XLOC_010503	1.9919982
	0.14589639
KARS	-0.03877068
THRB	-0.38133445
XLOC_011821	0.8561268
TBXAS1	-0.2432576
TXK	3.059261
LOC255480	0.15162358
C11orf86	-4.5088916
C10orf114	-5.511295
CXCL9	4.0540667
TRAF2	0.2622599
XLOC_014216	0.15640995
SPPL3	0.95212364
XLOC_002926	0.16033217
LOC100653338	1.4426565
NUDT7	0.216733
LOC100132781	0.16444264
MAP3K12	-3.792827
XLOC_l2_011322	0.16651021
FUT1	4.3866873
IBTK	0.69051266
FMO5	-3.3229816
XLOC_000515	-1.4441514
MAPK1IP1L	0.58118814
CDH22	0.077242926
LOC100128946	1.1748991
EYA1	-1.0913467
HMG20A	-0.68828106
XLOC_011679	0.18939854
LOC100130654	-0.31005096
FLJ25694	2.1477776
XLOC_l2_010717	0.19424286
XLOC_000783	0.19594525
GRHL3	0.18335491
XLOC_l2_003859	1.2203732
NLRP2	-5.5958567
DISC1	1.197808
SMCHD1	0.43311968
ABHD12B	4.3350224
GUCA2A	-0.030427894
C1QTNF6	0.5954192
DAZAP2	0.2362576
XLOC_l2_006926	2.3046255
GLYATL2	0.010058687
OIP5	-0.42795753
LYL1	-1.8163937
	-3.8321552
	0.35433373
XLOC_l2_001362	0.01721247
SLC22A4	-5.01102
WBSCR22	-0.20335284
XLOC_007255	0.021620845
XLOC_001699	-0.21570672
ENTPD3	1.7405877
ZNF791	0.36986154
NPHP3-AS1	0.027788078
MGC45922	0.17954165
	0.8065453
MLXIP	1.1543226
ABL1	-0.3236627
MBP	2.317154
	0.03731486
DBX2	0.038739353
SNORD114-29	-1.3644949
RIN3	-2.3460817
AGFG1	0.20362088
SCT	0.004149643
XLOC_003552	1.4819924
ARID3A	-2.3177023
C19orf51	-2.429935
KRTAP10-4	0.052041613
	1.7070471
XLOC_002352	1.5619498
HCG9	0.056608282
TET1	-6.5571456
AIM1	2.233716
	0.14687565
MRVI1-AS1	-1.7941041
PLEKHD1	-0.15719324
SAMD9	-3.1323438
	1.1663938
XLOC_005056	0.070335865
KRTAP25-1	0.07184939
	0.07335578
XLOC_004161	0.07486402
UFD1L	0.09580891
XLOC_l2_000522	0.3365989
CHDH	1.1547612
ACBD4	0.6096726
KIFAP3	-1.7197285
XLOC_010740	0.08522266
	1.7320039
FLJ41327	0.6054826
CFHR4	-0.6904526
XLOC_005485	-0.32541278
XLOC_l2_013192	0.09241585
XLOC_l2_000279	-0.6186498
OR10W1	-1.3281391
MAP6	-5.409037
MCF2L-AS1	2.657485
LOC338588	0.09938088
LOC100506110	2.2610846
ACE	0.20151478
RHBDF1	0.45954418
ABHD4	-0.79062283
SNORD91A	0.40204465
	-0.41336486
XLOC_007855	-0.99493694
PLAG1	-1.0256939
SRPX	-8.0370035
LOC100506633	0.11602153
TMEM211	1.435189
XLOC_000482	0.45920244
LOC100507193	-0.82781285
LOC285441	-0.96873844
STC2	-0.8809291
ZNF319	-0.15650137
C10orf57	0.80143243
LOC100507261	0.12856597
ADRA2B	0.12963912
RNF26	-0.6314926
XLOC_013506	0.36976558
LOC151534	0.36449432
FGF22	0.13588382
	0.5681071
CEL	1.5125186
LOC100505786	0.9211898
ZNF365	-2.3299305
XLOC_010767	1.4069872
KCNV2	0.26880994
SPC24	-0.48558187
ZMYND15	0.84412295
LENEP	-0.69143695
XLOC_009565	0.98155236
APOL6	1.6692531
RCE1	0.9454852
WFDC9	-0.05775684
XLOC_001309	0.836037
ASCL2	5.519972
PDZD8	2.6311207
XLOC_012886	0.15240261
XLOC_004881	0.73631525
PGAP1	2.6408567
DOPEY1	0.60350513
XLOC_001074	0.1562564
XLOC_011989	1.4852716
YOD1	-0.60268784
CALY	0.23889361
XLOC_l2_006010	1.1166539
XLOC_l2_008381	4.205695
FAM54B	-0.17482089
PI4KA	-1.6236748
	0.16531017
MTIF2	-0.45899296
LINC00277	-0.28056103
XLOC_010937	0.16855568
RPAP2	0.20977773
ATP2B3	0.7469602
	0.74158955
LOC441179	0.17431144
SLC25A29	0.28426072
BZW1	-0.13782986
MIPEPP3	0.10271213
XLOC_009254	0.18057875
XLOC_003840	0.1819995
SLCO1A2	-1.2107842
FAM90A1	-1.3757148
ATOX1	-1.0124178
EIF4E3	-2.0445826
MBD6	1.3917207
TCERG1	-0.07791898
CYB5R2	-3.1936367
CAV3	-2.2994766
XLOC_l2_007167	0.1989848
CXorf51A	-0.2178611
ARHGEF9	0.07160181
XLOC_004346	0.20477888
METTL9	-0.5048651
XLOC_003652	-0.21554588
LOC100507100	-2.7531095
ZNHIT2	1.463954
XLOC_011130	0.9920635
IFNAR2	-0.27767512
RAB11B	1.2681469
C9orf86	0.8671989
LOC285577	-1.2341367
DIO3	1.1203058
XLOC_005885	0.013342269
C8orf80	0.016092619
GRK7	0.017092654
LOC100507096	0.018134624
SLC35A1	0.88968176
DNAH14	2.0980525
	0.61756957
PPARD	-0.23661621
XLOC_004415	0.7049363
XLOC_l2_005461	0.5128956
UBL7	0.31553367
POLR1C	0.82888037
XLOC_005228	-0.65649533
LOC285286	0.03133859
TRIP6	0.20655623
DGAT1	1.1635351
CCNL2	0.4685773
DNASE1L1	-0.20646098
TRUB1	0.6545706
XLOC_l2_009441	0.014916413
LCE3D	-0.41490278
C17orf76-AS1	1.3714066
GPR31	0.0514345
SORBS1	1.009543
BCOR	1.2568955
SYNM	-6.4385924
OR1N2	-0.5974368
	0.82323486
LOC100507430	0.06355044
XLOC_013994	0.28378585
SF3B3	-0.59842503
LOC100506418	-2.2041323
XLOC_l2_013931	1.7494946
XLOC_005954	0.074162535
COL9A3	-0.61756426
XLOC_004290	0.07868181
LOC100505725	-1.6280514
FKSG2	1.0545135
SPAG4	-1.3245783
LOC100505495	0.54736054
XLOC_005223	0.09185599
TAF1	0.24715711
PQBP1	0.3279514
BDKRB2	2.5115442
ATG4C	0.5617084
XLOC_001544	1.2969856
WDR65	0.10009428
	0.37817115
XLOC_003770	0.104109846
TTI1	-0.23647112
LOC100506766	0.110568054
XLOC_012567	0.17803335
C1orf212	0.33566758
XLOC_l2_009979	0.11673373
XLOC_010214	0.11910894
XLOC_001907	0.1202719
PDE4D	-0.98556024
WDR17	0.12372422
XLOC_000933	0.12485791
TSPAN16	-1.4481751
XLOC_001265	2.417295
CBR4	-0.63175297
OLFM4	4.540066
C1orf63	-0.12677473
COL6A4P2	0.13244765
XLOC_012256	0.13452533
TXNRD1	-0.26753795
XLOC_002095	0.13758735
C8orf50	0.36189747
SETD4	-0.4199019
KRTAP26-1	0.14058687
SYCP2	-4.911386
CXorf40B	0.32607654
XLOC_004064	0.45326135
SAP30L	0.0896349
NUDT16P1	3.3936229
LOC399753	-0.93452644
	1.2102256
LOC401557	1.1618919
TMEM63C	2.501749
SBNO2	0.14752108
XLOC_013469	0.8795383
XLOC_000214	-0.382909
IQCH	1.680435
SC5DL	1.4136615
XLOC_l2_009889	1.4251289
TMEM132D	-0.4950684
PARS2	0.3179054
HSFY1P1	0.1641515
	0.19965751
MUM1	-0.48465726
DNAJC24	0.21227269
SLC16A13	1.8248763
C16orf89	-2.1339393
XLOC_008769	-0.5464136
ACBD3	0.7966448
HDAC8	0.5960093
C1D	0.76529115
XLOC_l2_009613	0.18048665
XLOC_001321	0.18181619
	-0.17593423
XLOC_000837	0.18604092
SLC2A9	-0.2240781
DTX2	-0.74780315
LDHAL6B	0.19889596
MGC39584	-1.8029165
AXIN1	0.5637931
FLJ14186	-0.52484137
AK2	0.10362814
XLOC_007090	0.2083923
COL6A1	-4.830735
RAB37	-1.0795001
SH2D4B	-0.16723117
XLOC_011974	0.47515157
XLOC_l2_002110	0.009850482
TFAP2D	0.010494472
ZNF77	0.51710045
LOC100132966	-0.59039026
C14orf55	-0.021149829
ABCD1	0.46915388
ABCA17P	0.016075611
XLOC_010421	0.2050409
XIST	-7.847567
XLOC_008586	0.18433526
LHX9	-0.9550566
DKKL1	-0.31539273
ASMT	0.024676735
S100A7A	0.025882516
LOC340508	0.56058586
FAM127C	-4.773921
HSD52	1.8107184
TMEM218	0.35208425
XLOC_006555	-0.28096
XLOC_l2_012150	1.6553746
XLOC_008342	-0.21034458
IGFL1	0.9606176
XLOC_007344	0.042014837
CDC37	-0.19735526
RAB11FIP3	-0.39704806
REG3G	0.046343025
	0.04786379
LOC440040	0.9853597
COMMD2	0.6237793
SAMM50	0.3841801
ZNF358	-0.003870928
USPL1	1.121418
BMP2K	1.1562287
	0.058361903
KCNQ1	0.05989315
FLJ42200	-1.103303
SLCO1C1	0.06295177
XLOC_007155	0.06747375
MGC16121	-6.577592
LOC100289230	-0.16113338
LINC00265	2.470243
XLOC_014105	-1.0347257
XLOC_l2_002276	0.076527104
C1orf145	-0.38552603
LOC100505783	-1.3095026
	-0.27773184
MARC1	1.1810942
ARHGEF15	0.11341231
KCNK1	1.9738685
XLOC_010652	0.7659197
XLOC_005935	0.09117354
AQP6	6.0878577
NUP43	-0.69017786
XLOC_010213	0.09536467
LOC254057	-0.35960963
ZNF462	-5.3701262
SAMD4A	1.7643127
RBM20	0.1459281
ACMSD	0.103483275
XLOC_003808	0.106170885
C12orf54	0.10746437
SSR1	0.06196591
PALM	-4.2328005
ATL2	1.5390964
LOC100128787	1.8236558
COL6A4P2	0.11501459
XLOC_002486	0.11622226
XLOC_013743	0.11742544
	-0.5773091
CHEK2	0.02464292
RASSF4	-1.1325102
SLC9A4	0.12213824
XLOC_001703	0.123280756
	1.0403488
XLOC_000697	0.11115287
LUZP4	-0.06119681
ARMC10	0.67838395
XLOC_005524	0.12886013
LRP5L	0.52939135
AHCYL2	0.12102992
C19orf24	0.680357
XLOC_l2_011798	-1.5516719
KLHL25	-0.3405333
POLR1E	0.29613975
	0.006064073
EIF3E	0.24655867
XLOC_004598	-0.54841787
XLOC_003965	0.1432862
XLOC_l2_010494	0.45587704
TRIL	-2.81187
XLOC_008910	0.14621595
ZNF702P	1.5695223
NPL	-0.52318954
SLC5A6	0.76563144
XLOC_l2_012748	0.15009713
XLOC_013043	1.5847262
INGX	0.15203504
DHX9	0.07478237
XLOC_l2_003868	0.58513427
PLAA	2.1949582
	1.1244407
NTN3	0.9319377
FGF12	-2.3407726
XLOC_l2_013765	0.7486344
XLOC_003417	0.71274036
	-1.8618984
LOC100271722	0.7534079
C19orf26	-0.49133706
ASB16	0.16420278
ATP2A1	0.053308953
LOC100133050	-1.7065859
TBC1D24	-1.3676898
XLOC_l2_013696	0.6144564
KIAA0664L3	0.28143033
PTPRE	3.6288364
XLOC_004558	-0.27722478
CACNA1G	0.17648165
TNFSF4	-4.507122
LOC728218	-0.35397676
TANC1	0.919528
TMEM219	0.7703514
XLOC_l2_003877	0.23632374
C16orf93	-0.29530424
PSMD2	0.022554409
CYP4Z1	3.443848
LOC730202	1.9424443
NAV2	-2.2025948
RRNAD1	-0.10799025
XLOC_007947	0.1951622
FABP5	1.482873
LOC100506686	1.1848373
ARL15	-0.21144095
HSP90AB4P	0.20409542
	2.902897
VSTM2A	0.20801179
XLOC_001412	-0.72330546
CALML6	0.9827337
LOC100506866	0.13226657
CDAN1	0.6341467
TIMP4	0.8015546
HHIPL2	-1.3266112
LOC100509638	0.3475508
RPL23A	-0.39901546
IL18R1	0.2573671
RTBDN	0.001076725
XLOC_004918	0.015165925
SMR3B	1.3777752
ECM2	0.019974964
LOC100506821	-1.176698
SPATA5	0.32928556
MTERF	0.6321893
MANBAL	0.1508398
HS3ST2	0.11876638
ACP2	0.606593
	1.7333543
	0.19047698
XLOC_l2_004371	-0.10408206
NOX5	-0.63346434
XLOC_008923	0.038677406
RAB3GAP2	-1.1182976
GFER	0.8091211
	0.044371605
DKFZp547J222	0.44017076
FAM75A3	0.04729751
TMEM106A	-2.5029576
C17orf69	-0.38288355
RPS6KB1	0.20945828
XLOC_007082	0.056241456
LOC643733	0.20016284
	0.06227577
EFR3B	-0.933168
DGKB	-0.30856028
XLOC_005595	-0.59055144
FLJ46906	-1.7459811
LOC727799	1.4360834
LOC100507101	0.7428011
XLOC_l2_014388	0.13537925
SYCE3	1.3380194
NLE1	0.59179395
DUOXA1	-0.108556785
	1.6039319
CEP95	0.36923307
GSDMD	1.2101709
XLOC_009094	0.08473233
CAPZB	0.07789126
XLOC_005883	0.9931004
SPRR2B	0.090510145
KIAA1324L	0.8547473
DUXA	0.6827152
XLOC_002206	-0.08125976
	-6.1171827
GPN1	-0.6873589
XLOC_l2_009219	2.8762293
XLOC_l2_013491	0.100245744
ACVR1B	0.17358534
XLOC_008792	0.10426585
	0.92319787
CASQ2	0.10947791
XLOC_012249	0.42074245
TMEM139	3.8412728
SNAR-G1	-0.40048593
C11orf53	8.702752
ST8SIA4	-5.7616158
DIRC1	-0.5908441
XLOC_005935	0.11932476
BOLA3	-0.35747913
XLOC_008620	0.12167753
RBM45	0.7923021
XLOC_002317	0.12405109
LINGO1	-2.4047272
XLOC_l2_008405	-0.8357048
XLOC_002297	0.13063623
ACN9	0.9559508
XLOC_l2_010855	0.13277552
	0.057428423
LOC100505894	0.53432095
PTOV1	0.26368698
NPSA	-1.5370514
GPR143	-4.081281
PIKFYVE	0.120912105
TMEM117	-0.3908272
NRL	0.6373549
XLOC_013531	0.69069886
RNASE2	0.14498849
NAV1	-1.1319284
	0.14695643
CECR9	-0.83952594
MYBBP1A	0.8218231
LINC00266-1	0.40866342
TOLLIP	0.45725626
LOC100290566	0.67107147
XLOC_014196	0.15769804
TNFSF11	0.15876144
TSIX	0.16075946
XLOC_013680	-0.44331938
BTN2A2	-4.752596
LOC100506835	0.1638861
ZNF845	0.20183183
SETDB1	-1.096364
TYRP1	-6.025188
	0.17041671
LOC400655	0.17153585
LOC285796	-0.56162614
XLOC_007350	1.8230354
CDCA3	-0.67173105
XLOC_013278	0.8415693
PTPRF	0.21234038
	-0.2720594
LOC100293977	0.700759
XLOC_013563	0.18566686
NPHP3	-0.13156804
XLOC_l2_010885	0.18859924
ITGAE	0.5599584
XLOC_l2_011798	0.19167209
XLOC_008413	0.19329147
XLOC_004325	0.19491537
AIG1	1.2047559
SCAMP1	0.4487505
PKLR	-1.428278
	0.20188177
	-0.21155885
SDCCAG8	0.9927807
PVT1	0.47026825
XLOC_l2_009292	0.04240033
NPEPL1	-0.6333523
SCG3	-3.1305034
FUS	0.4337367
LOC100130468	4.300671
IL1RL1	0.01606677
C5	-1.6752588
XLOC_l2_011095	-0.79300314
YIF1B	0.054647375
LOC100652927	0.020896712
NOL8	0.031179382
XLOC_012160	0.024182977
XLOC_003343	0.025311776
XLOC_004266	0.628304
SNHG7	-0.046604134
XLOC_007065	-0.6208354
XLOC_000624	-0.046332207
XLOC_002408	0.034151457
PRSS48	0.23033054
NEK3	1.1812506
C1orf144	1.604156
SAMD4A	0.57275385
	0.042431556
ANKRD42	0.4418754
XLOC_013739	0.29482067
NKX2-1	0.046728857
MIMT1	-3.4852662
GSG1L	0.57988137
LOC392288	0.35561737
SYNJ2BP	0.31785682
DNAJC6	-5.279497
XLOC_007562	4.642601
XLOC_l2_010863	-1.426305
PSMD4	-0.09978381
ZNF823	1.0407166
VAMP4	-0.736824
ZNF841	1.180481
XLOC_l2_009790	0.07219984
LOC100289186	1.1406174
LOC100507006	-2.4186728
XLOC_l2_011204	-0.16479586
VWA1	2.6180608
LOC100132005	0.0826063
LOC728485	-4.232584
LOC100505663	0.08554297
LOC100132014	0.08698186
TNFRSF21	0.7970992
SPATC1	0.08986826
FAM150A	0.09128299
XLOC_006867	0.092696495
RPL19	-0.12348933
XLOC_002853	0.09550874
XLOC_001613	-7.1573334
LOC100292909	-4.4518957
STEAP4	-2.2024243
UBASH3A	-1.9206139
XLOC_000709	0.10234707
XLOC_011257	0.10500322
LOC100131581	-1.8383423
KANK3	1.9441603
WDFY3-AS2	-0.15935604
XLOC_l2_008316	-0.15620093
XLOC_012727	-1.1288414
	1.6335524
ARMC3	1.8518337
LOC148696	1.2903533
EHMT1	1.0067838
XLOC_l2_000423	0.120032005
FANCC	0.2875557
LOC100128640	-0.10956333
ATP9B	1.023502
LOC441204	0.060953643
	-0.6132018
XLOC_002878	0.40112948
LOC100506415	0.13240747
XLOC_010634	0.13347997
ATRNL1	0.13559172
PGR	-2.6191096
RAB17	1.7424741
APOL3	0.7480282
LOC389043	-2.8389657
XLOC_009208	0.14374085
NCR1	0.74233705
ZNF250	0.03849221
XLOC_006879	0.6639603
CENPBD1	-1.2012385
DNAJB6	-0.5646772
LOC100507387	-1.3414621
LOC100507331	-0.741972
SNORD47	-0.60649407
BAHCC1	-0.12377273
LOC100506268	-1.3350576
XLOC_000754	1.5262471
OR2W1	0.15961254
AVPR1B	0.160635
XLOC_002478	0.16163644
FAM151A	-0.41541958
DCDC1	1.4315841
MAOA	1.8065013
XLOC_l2_015302	0.16588058
LOC100129413	0.5517862
RPS16	-0.021417571
XLOC_013486	0.17027213
ZNF251	-0.19655664
ZNF295-AS1	0.17266357
ZEB2	-3.65556
TEX21P	-0.18413879
CYP11B2	0.17742516
XLOC_009818	0.17869782
SYNCRIP	0.12004182
XLOC_004533	0.18267485
C2orf88	-4.224677
HOTTIP	4.223592
XLOC_004147	0.18691038
XLOC_013206	0.18838435
LIMS3-LOC440895	0.18989421
RNF32	2.4154248
ATXN7L3B	0.507432
C10orf76	0.02472965
SESN1	0.52942896
LTN1	1.3162732
DNAI1	0.20530912
XLOC_001826	0.2113006
SPAM1	0.21338919
WDR48	-0.004286839
TBC1D20	0.13792798
LOC100616530	1.7869754
RP9P	0.5781021
AGPAT4	-3.6713989
XLOC_000712	0.23214965
JPX	-0.006956157
SOX4	0.9833593
C21orf88	-0.9280617
FAT3	-1.0441607
BTLA	1.6101975
XLOC_l2_014694	1.8082056
MYCBP	-1.2617483
LOC145757	-3.4535923
HPD	-6.189717
ASTN1	-2.6014283
C8orf76	0.040475853
DDX20	0.45050323
XLOC_011639	-0.2189286
XLOC_002993	-0.69746774
ZBTB5	-0.21288386
AIG1	-0.14471242
DKFZP564C196	0.001953088
XLOC_008342	0.22560976
XLOC_l2_012154	0.3362408
C20orf160	-1.510633
BTG1	0.007402373
MKI67	-1.8397969
XLOC_013570	-1.5999565
ACSL6	4.901706
XLOC_001054	0.05651832
HIST1H2AL	-2.3056786
	1.1504097
SNX20	0.14773051
XLOC_002117	0.68273705
PRPF6	-0.043566767
	-0.29605556
LOC389332	-1.6120067
ERVH-3	1.4418973
SLC38A4	2.6484213
XLOC_013100	-0.7005544
PCGF3	1.4930153
FAM150B	-1.3713355
LOC100506691	1.4366513
REG1P	0.13876005
XLOC_008408	4.278122
DBF4	0.6284542
	1.9970114
	-2.178236
C10orf53	0.46095577
XLOC_005133	-0.40710253
LOC100505838	-0.4383594
INSRR	0.097663425
XLOC_l2_013859	0.3025374
DNAJC27-AS1	1.9610058
PSG2	-1.9273093
	-0.6996395
HIPK3	0.91426706
LOC100508869	1.3749361
NAP1L1	-0.3164702
SPRR3	-1.884346
ZNF479	1.6896418
EMG1	-0.090153694
XLOC_005361	-0.26191342
ADARB2	1.372789
FOXH1	0.38565823
NPR1	-3.3333547
LOC100133130	0.83916426
XLOC_000015	-0.43265268
	0.1254062
FANCL	0.17161189
ZNF709	-0.4209738
TLR3	0.1681815
CTSZ	1.2039593
XLOC_l2_011737	0.1331223
	0.8000696
XLOC_006269	0.13628322
XLOC_005748	0.66050863
XLOC_l2_007033	-2.2596965
FBXO9	-0.49432364
	1.2065506
XLOC_004256	0.14143972
IZUMO1	2.749134
RNASEH2B	1.3733788
XLOC_l2_013873	-0.28051758
ZNF829	0.14472342
LINC00340	-5.467167
	0.49378875
POMGNT1	-0.009317343
REXO1L1	0.085092954
NCAM1	-5.782119
XLOC_004727	1.1197767
LOC100505839	2.8763576
XLOC_001952	-0.83255106
DRD2	-2.2770848
RP2	-0.42701814
XLOC_l2_012035	0.15943469
LOC100134368	-0.70378923
XLOC_008694	0.7015676
	0.9464779
CAB39	1.4059929
CLPB	-0.57211983
IQCD	-1.1432291
